id,host_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,price,listings_count,host_since,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,property_type,room_type,bed_type,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
1209447,5008607,47.5682171747306,-122.28167318833198,6,2.0,3.0,3.0,2,1125,0,0,0,0,7,89.0,0.24,139.0,1,2013-02-07,0.0,f,t,f,Rainier Valley,House,Entire home/apt,Real Bed,f,strict,f,f
4659824,2929444,47.57548148483161,-122.28815870211169,6,1.0,2.0,2.0,1,1125,29,59,89,364,0,0.0,0.0,150.0,1,2012-07-13,100.0,f,t,t,Rainier Valley,House,Entire home/apt,Real Bed,f,flexible,f,f
3677729,18681876,47.583444041790706,-122.29586773599718,2,1.0,1.0,1.0,2,1125,3,33,63,335,21,99.0,1.28,80.0,1,2014-07-22,100.0,t,t,t,Rainier Valley,House,Private room,Real Bed,f,moderate,f,f
1097520,6031552,47.56904275863821,-122.2828220275372,2,1.5,1.0,1.0,2,365,27,57,87,362,90,96.0,2.81,92.0,1,2013-04-21,100.0,f,t,t,Rainier Valley,Apartment,Entire home/apt,Real Bed,f,strict,f,f
2898954,8053792,47.57963607662837,-122.29341107072979,2,1.0,1.0,1.0,2,7,30,60,89,89,18,98.0,4.22,69.0,1,2013-08-09,100.0,t,t,t,Rainier Valley,House,Private room,Pull-out Sofa,f,flexible,f,f
826436,3976886,47.57549925294165,-122.29064478808964,2,1.0,1.0,1.0,2,90,29,59,88,88,39,92.0,1.04,75.0,2,2012-10-25,100.0,f,t,t,Rainier Valley,Bed & Breakfast,Private room,Real Bed,f,moderate,t,t
755613,3976886,47.57375394588329,-122.29271991015274,2,1.0,1.0,1.0,2,90,29,59,88,88,46,96.0,1.23,89.0,2,2012-10-25,100.0,f,t,t,Rainier Valley,Bed & Breakfast,Private room,Real Bed,f,moderate,t,t
774659,4111150,47.565974007515926,-122.28413331414728,3,1.0,1.0,2.0,2,365,27,27,27,240,40,97.0,1.08,105.0,1,2012-11-10,100.0,f,t,f,Rainier Valley,House,Entire home/apt,Real Bed,f,moderate,f,f
7382303,23630227,47.58013015586165,-122.28562135651396,2,1.0,1.0,2.0,2,1125,21,51,81,356,25,98.0,4.63,150.0,1,2014-11-11,89.0,t,t,t,Rainier Valley,House,Entire home/apt,Real Bed,f,flexible,f,f
5376433,26378499,47.56567382630136,-122.28512059592815,2,1.0,1.0,1.0,1,1125,7,37,67,342,22,94.0,2.33,54.0,1,2015-01-19,100.0,f,t,f,Rainier Valley,Apartment,Private room,Real Bed,f,flexible,f,f
2520890,12905845,47.565769859744094,-122.28500740986901,2,1.0,1.0,1.0,2,28,29,59,89,178,32,94.0,1.61,80.0,1,2014-03-07,100.0,f,t,t,Rainier Valley,House,Private room,Real Bed,f,moderate,f,f
8391954,14589190,47.59062865379524,-122.28982353273442,4,1.0,2.0,2.0,2,1125,0,6,7,16,3,80.0,1.8,200.0,1,2014-04-22,100.0,f,t,t,Rainier Valley,House,Entire home/apt,Real Bed,f,flexible,f,f
797358,4199445,47.57124346464379,-122.29078834249539,2,1.0,1.0,1.0,2,21,0,14,31,31,67,99.0,4.57,68.0,1,2012-11-20,100.0,t,t,t,Rainier Valley,House,Private room,Real Bed,f,flexible,f,f
2686659,13752921,47.573779419977825,-122.28496363509196,3,1.0,1.0,1.0,2,1125,14,44,74,349,46,91.0,2.3,95.0,1,2014-03-31,90.0,f,t,t,Rainier Valley,Apartment,Entire home/apt,Real Bed,f,strict,f,f
3904056,6453002,47.56438561397143,-122.26909735209499,2,1.0,0.0,1.0,3,365,30,60,90,365,7,87.0,0.48,70.0,1,2013-05-18,67.0,f,t,f,Seward Park,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
7914021,2743047,47.56028946396528,-122.26942791998924,2,1.0,1.0,1.0,1,1125,30,60,90,365,4,95.0,1.13,110.0,1,2012-06-25,90.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,flexible,f,f
9364302,10397663,47.56232974722885,-122.26935385225092,6,2.0,3.0,3.0,3,1125,0,0,0,0,0,0.0,0.0,200.0,1,2013-12-03,100.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,strict,f,f
8196883,919431,47.55270539006439,-122.26251862247071,6,2.5,2.0,3.0,3,1125,17,17,17,108,0,0.0,0.0,100.0,1,2011-08-04,100.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
7938153,110120,47.55176860592204,-122.26177667167043,2,1.0,1.0,1.0,1,25,30,60,90,365,5,100.0,1.23,63.0,1,2010-04-18,100.0,f,t,f,Seward Park,House,Private room,Real Bed,t,flexible,f,f
2763078,4993638,47.55920833628761,-122.27470533862518,3,1.0,1.0,2.0,1,30,30,60,90,365,97,92.0,4.66,70.0,1,2013-02-06,100.0,f,t,t,Seward Park,House,Private room,Real Bed,f,strict,f,f
3258213,16477349,47.544622345643965,-122.269518872106,2,1.0,1.0,1.0,2,30,0,3,32,32,44,100.0,2.45,60.0,2,2014-06-06,100.0,t,t,t,Seward Park,House,Private room,Real Bed,f,moderate,f,f
3726391,16477349,47.54672394646646,-122.26990257722716,5,2.0,3.0,3.0,3,1125,30,60,90,365,1,100.0,0.06,160.0,2,2014-06-06,100.0,t,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
7809455,12100097,47.550842010661995,-122.2700676308501,2,1.0,1.0,1.0,1,1125,29,58,88,242,21,97.0,4.44,39.0,2,2014-02-09,90.0,t,t,t,Seward Park,House,Private room,Real Bed,f,moderate,f,f
7005538,12100097,47.55060543163578,-122.26812918340084,8,2.0,4.0,5.0,7,60,0,0,0,41,4,100.0,0.71,150.0,2,2014-02-09,90.0,t,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
2150760,10977007,47.552436554712465,-122.27069213420437,2,1.0,0.0,1.0,2,14,30,60,90,365,40,94.0,1.82,100.0,1,2014-01-02,40.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
5424448,5976835,47.559601295379174,-122.27215391504616,6,2.0,3.0,4.0,1,1125,10,40,70,345,1,80.0,0.18,250.0,1,2013-04-17,50.0,f,t,f,Seward Park,House,Entire home/apt,Real Bed,f,strict,f,f
1606171,8556853,47.54589892064228,-122.26374934561537,2,1.0,1.0,1.0,2,365,21,51,81,354,166,93.0,6.04,38.0,1,2013-08-31,100.0,f,t,t,Seward Park,Apartment,Private room,Real Bed,f,moderate,t,f
136480,539515,47.555084354487136,-122.26455326154438,2,1.0,1.0,1.0,2,730,9,9,37,312,34,95.0,1.12,65.0,1,2011-04-27,100.0,f,t,t,Seward Park,House,Private room,Real Bed,f,flexible,f,f
4863369,13759287,47.56542579712536,-122.27644114940814,2,1.0,1.0,1.0,1,1125,28,53,55,330,55,97.0,5.45,68.0,1,2014-04-01,100.0,t,t,t,Seward Park,House,Private room,Real Bed,f,moderate,f,f
7547290,39525512,47.54732190236062,-122.27162352983196,4,1.0,2.0,2.0,2,30,17,43,73,162,15,95.0,3.63,110.0,1,2015-07-25,100.0,f,t,t,Seward Park,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
5918259,30734210,47.5681646227417,-122.27464867974984,2,1.0,1.0,1.0,3,1125,20,25,53,100,31,99.0,3.91,100.0,1,2015-04-06,86.0,t,t,t,Seward Park,Apartment,Entire home/apt,Real Bed,f,strict,f,f
5804875,30115945,47.551844146424415,-122.26228264050819,5,1.0,2.0,2.0,1,1125,30,60,90,365,2,100.0,2.0,99.0,1,2015-03-27,80.0,f,t,f,Seward Park,House,Entire home/apt,Real Bed,f,flexible,f,f
9170870,5269812,47.565393599597826,-122.2716532910747,4,1.0,1.0,2.0,2,1125,30,60,89,89,1,80.0,0.79,98.0,1,2013-02-28,100.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
6168975,32005391,47.56278256562194,-122.27191730720921,5,2.0,2.0,3.0,2,21,28,58,88,358,26,96.0,3.8,188.0,1,2015-04-26,100.0,t,t,f,Seward Park,House,Entire home/apt,Real Bed,f,strict,f,f
7263506,38027634,47.557082593258,-122.27504569416254,3,1.0,0.0,2.0,1,1125,16,46,76,336,6,100.0,2.65,85.0,1,2015-07-09,100.0,f,t,t,Seward Park,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
7037522,10936741,47.56052464906029,-122.26633250905022,2,1.0,0.0,1.0,2,1125,30,60,90,365,27,96.0,4.53,80.0,1,2014-01-01,100.0,f,t,f,Seward Park,Apartment,Entire home/apt,Real Bed,t,moderate,f,f
1416763,7633740,47.54428284957294,-122.26431641116764,8,1.5,4.0,4.0,2,30,30,60,90,365,28,90.0,0.95,150.0,2,2013-07-21,80.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,t,t
5241195,7633740,47.54659988679218,-122.26452212198996,5,1.0,1.0,1.0,1,1125,3,33,63,338,0,0.0,0.0,65.0,2,2013-07-21,80.0,f,t,t,Seward Park,Apartment,Entire home/apt,Real Bed,f,flexible,t,t
10188794,50987314,47.565438885913,-122.27002175701836,2,1.0,1.0,1.0,3,28,30,34,34,34,0,0.0,0.0,99.0,1,2015-12-10,0.0,f,t,f,Seward Park,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
3488436,17566052,47.54079716679692,-122.26511823380142,4,1.0,1.0,3.0,2,1125,28,58,88,363,30,94.0,2.74,75.0,1,2014-07-02,100.0,f,t,t,Seward Park,House,Private room,Real Bed,f,moderate,f,f
1277033,1859964,47.54779235664975,-122.26620256530208,4,1.0,1.0,2.0,3,1125,30,60,90,365,32,96.0,1.68,75.0,1,2012-03-05,0.0,f,t,t,Seward Park,House,Private room,Real Bed,f,strict,f,f
2736961,1183679,47.55170408718154,-122.26974491116344,3,1.0,0.0,1.0,1,30,13,17,47,322,54,96.0,2.56,95.0,1,2011-09-20,100.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
4716486,17179347,47.55181102799365,-122.26760690868349,4,1.0,1.0,1.0,1,1125,6,36,66,341,6,88.0,1.48,90.0,1,2014-06-24,86.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
7386675,38695481,47.55568444895418,-122.26645901295605,7,1.0,2.0,5.0,1,1125,0,0,0,146,1,100.0,0.19,250.0,1,2015-07-16,0.0,f,t,f,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
8566501,45082636,47.56396146736753,-122.27355490974644,4,1.5,1.0,4.0,1,1125,30,60,90,365,0,0.0,0.0,93.0,1,2015-09-25,0.0,f,t,t,Seward Park,House,Private room,Real Bed,f,flexible,f,f
7402861,9614304,47.56000257027506,-122.27367366359312,2,1.0,1.0,1.0,3,1125,2,32,62,125,4,95.0,0.78,45.0,1,2013-10-24,100.0,f,t,t,Seward Park,House,Private room,Real Bed,f,moderate,f,f
741699,2535710,47.555463173680465,-122.27218381993416,4,1.0,2.0,2.0,1,1125,7,29,54,160,145,95.0,4.19,168.0,1,2012-06-03,100.0,t,t,t,Seward Park,House,Entire home/apt,Real Bed,t,flexible,f,f
6108006,13774169,47.55581751053628,-122.26535160191428,2,1.0,1.0,1.0,3,28,4,34,64,153,21,99.0,2.97,127.0,1,2014-04-01,100.0,t,t,t,Seward Park,Apartment,Entire home/apt,Real Bed,t,strict,f,f
5834820,21286518,47.55863608677689,-122.2644841255617,2,1.0,1.0,2.0,1,1125,30,60,90,365,26,99.0,3.17,65.0,1,2014-09-13,100.0,t,t,t,Seward Park,House,Private room,Real Bed,f,moderate,f,f
6741135,28066144,47.54660516255363,-122.26668183984094,7,3.5,3.0,5.0,2,1125,0,0,0,184,2,100.0,0.41,279.0,1,2015-02-20,0.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
6555393,9520139,47.56277186070582,-122.27285395208298,4,1.0,1.0,2.0,2,1125,25,55,85,174,14,93.0,2.44,93.0,1,2013-10-19,100.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,moderate,f,f
67270,331573,47.56168142907604,-122.27212282797501,2,1.0,1.0,1.0,2,14,28,58,88,363,148,96.0,2.52,65.0,1,2010-12-31,100.0,f,t,t,Seward Park,House,Private room,Real Bed,f,moderate,f,f
1827586,2323745,47.55351273704662,-122.26160981686719,8,2.0,3.0,3.0,2,365,30,60,90,365,17,94.0,0.71,375.0,1,2012-05-08,100.0,f,t,t,Seward Park,House,Entire home/apt,Real Bed,f,strict,f,f
7900497,23027452,47.566546921903104,-122.36544227921577,2,1.0,0.0,1.0,1,1125,3,33,63,338,1,100.0,0.25,85.0,1,2014-10-27,67.0,f,t,t,Delridge,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
8157486,42931985,47.56486078777574,-122.36935206494486,2,1.5,1.0,1.0,1,1125,30,60,90,365,0,0.0,0.0,50.0,1,2015-08-30,100.0,f,t,t,Delridge,House,Private room,Real Bed,f,flexible,f,f
4809486,3197009,47.556260390029195,-122.36330978356095,2,1.0,1.0,1.0,1,4,12,12,12,12,4,100.0,0.94,55.0,1,2012-08-08,100.0,f,t,t,Delridge,House,Private room,Real Bed,f,flexible,f,f
9849122,21274060,47.56845043444761,-122.36206706752424,2,1.0,1.0,1.0,1,1125,22,36,37,312,2,100.0,2.0,35.0,1,2014-09-13,100.0,f,t,t,Delridge,House,Private room,Real Bed,f,flexible,f,f
9351911,9233051,47.56138669648603,-122.36391500896369,2,1.5,1.0,1.0,1,1125,30,60,90,365,0,0.0,0.0,85.0,1,2013-10-04,0.0,f,t,t,Delridge,House,Private room,Real Bed,f,flexible,f,f
3993960,1214247,47.562106418081996,-122.36173120498158,2,1.0,1.0,1.0,2,60,0,0,0,0,20,96.0,1.26,75.0,2,2011-09-27,100.0,t,t,t,Delridge,House,Entire home/apt,Real Bed,f,flexible,f,f
1732441,1214247,47.5621188498996,-122.36121799831731,3,1.0,1.0,2.0,2,60,30,60,90,365,48,98.0,1.95,85.0,2,2011-09-27,100.0,t,t,t,Delridge,House,Entire home/apt,Real Bed,f,flexible,f,f
8989807,25940496,47.55691176831891,-122.3622500347879,3,1.5,2.0,2.0,1,1125,5,18,18,27,0,0.0,0.0,70.0,1,2015-01-11,100.0,f,t,t,Delridge,Townhouse,Entire home/apt,Real Bed,f,moderate,f,f
5299060,27054652,47.561297263755854,-122.36240166161778,2,1.0,1.0,1.0,1,1125,12,42,72,346,60,96.0,6.14,65.0,1,2015-02-01,100.0,f,t,t,Delridge,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
3115801,15823970,47.562359275730394,-122.36027766310072,2,1.0,1.0,1.0,2,13,23,53,83,262,5,100.0,0.27,99.0,1,2014-05-21,100.0,t,t,t,Delridge,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
9153365,47653354,47.560517595369824,-122.36253587381952,4,1.0,2.0,2.0,5,6,30,60,90,179,1,100.0,1.0,75.0,1,2015-10-28,100.0,f,t,f,Delridge,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
10015967,33085192,47.56403789271297,-122.3735258680269,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,100.0,1,2015-05-11,0.0,f,t,t,Delridge,House,Private room,Real Bed,f,flexible,f,f
284480,1481380,47.5678301180422,-122.37004568745931,4,1.0,2.0,2.0,2,365,0,0,0,273,0,0.0,0.0,129.0,1,2011-12-07,50.0,f,t,f,Delridge,Apartment,Entire home/apt,Real Bed,f,strict,f,f
4916433,1355886,47.56059602052689,-122.3617471206523,4,1.5,1.0,1.0,1,1125,30,60,90,365,9,96.0,0.73,80.0,2,2011-10-31,100.0,f,t,t,Delridge,House,Entire home/apt,Real Bed,f,moderate,f,f
4264012,1355886,47.558160525771186,-122.36119660881369,2,1.5,1.0,1.0,1,1125,29,59,89,364,43,93.0,2.84,55.0,2,2011-10-31,100.0,f,t,t,Delridge,House,Private room,Real Bed,t,moderate,f,f
2809796,14372052,47.56416340066153,-122.36670827789686,3,1.0,0.0,2.0,1,1125,27,54,84,355,45,99.0,2.28,69.0,1,2014-04-16,100.0,t,t,f,Delridge,House,Entire home/apt,Real Bed,t,moderate,f,f
9477539,49123244,47.563797725872135,-122.36245597328659,2,1.0,1.0,1.0,1,1125,7,37,67,337,2,100.0,2.0,42.0,1,2015-11-15,90.0,f,t,f,Delridge,House,Private room,Real Bed,f,flexible,f,f
4479426,15320835,47.55431826918992,-122.3755279065048,2,1.0,1.0,1.0,1,1125,30,60,90,365,15,99.0,2.06,70.0,1,2014-05-09,0.0,t,t,t,Delridge,House,Private room,Real Bed,f,flexible,f,f
8276416,8849839,47.56685437828548,-122.36543798194069,2,1.0,1.0,1.0,1,7,14,38,55,84,10,100.0,2.56,55.0,1,2013-09-15,100.0,f,t,t,Delridge,Apartment,Private room,Real Bed,t,strict,f,f
486344,2373847,47.55818063949522,-122.36304499890898,1,1.5,1.0,1.0,1,120,24,54,84,359,45,95.0,1.05,47.0,2,2012-05-14,88.0,f,t,t,Delridge,House,Private room,Real Bed,f,strict,t,t
8555304,2373847,47.557819107564676,-122.36348240088977,2,1.0,1.0,1.0,1,1125,18,48,78,353,1,80.0,0.59,85.0,2,2012-05-14,88.0,f,t,t,Delridge,House,Private room,Real Bed,f,flexible,t,t
1980395,10220435,47.56612608543364,-122.36658143724848,6,2.5,2.0,3.0,2,180,23,50,80,342,17,92.0,0.76,148.0,1,2013-11-24,100.0,f,t,t,Delridge,House,Entire home/apt,Real Bed,f,moderate,f,f
7239217,37584695,47.55374284428944,-122.36423521430773,4,1.0,0.0,2.0,1,1125,0,27,57,332,12,97.0,2.17,95.0,1,2015-07-05,100.0,f,t,t,Delridge,House,Entire home/apt,Real Bed,f,moderate,f,f
1328159,7207028,47.56458426665185,-122.36630909477064,2,2.5,1.0,1.0,1,21,30,49,79,354,57,98.0,1.9,49.0,1,2013-06-30,100.0,f,t,t,Delridge,House,Private room,Real Bed,f,flexible,f,f
5838129,30308997,47.56587378782786,-122.3683025343236,2,1.0,1.0,1.0,1,7,0,0,5,5,17,96.0,3.38,65.0,1,2015-03-30,100.0,t,t,t,Delridge,House,Private room,Real Bed,f,strict,f,f
9664395,15060327,47.56557206556964,-122.3704203064912,3,1.0,1.0,1.0,1,1125,4,12,16,16,0,0.0,0.0,50.0,1,2014-05-03,100.0,f,t,t,Delridge,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
4681687,1304769,47.55765999974555,-122.3760668731927,2,1.0,0.0,1.0,1,1125,15,45,75,350,41,91.0,3.33,58.0,1,2011-10-17,100.0,f,t,t,Delridge,House,Entire home/apt,Real Bed,f,moderate,f,f
445199,2211872,47.5696575879365,-122.36171127747022,5,1.0,2.0,3.0,2,180,0,0,0,0,84,98.0,1.94,129.0,1,2012-04-24,0.0,t,t,f,Delridge,House,Entire home/apt,Real Bed,t,moderate,t,t
7514366,22257381,47.56853475102717,-122.3706386673207,3,1.0,2.0,2.0,1,1125,0,30,60,335,5,100.0,1.53,95.0,1,2014-10-07,100.0,f,t,t,Delridge,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
5236979,27101877,47.561882773945854,-122.36548936350486,3,1.0,1.0,2.0,2,14,20,50,75,159,36,96.0,3.35,49.0,1,2015-02-02,100.0,f,t,t,Delridge,House,Private room,Real Bed,f,strict,f,f
8847951,10952526,47.568365191052806,-122.35686008730872,4,1.0,2.0,2.0,2,1125,0,0,27,116,0,0.0,0.0,100.0,1,2014-01-01,90.0,f,t,f,Delridge,Apartment,Entire home/apt,Real Bed,f,strict,f,f
3124383,13643895,47.69608596714578,-122.3182499345944,2,1.0,1.0,1.0,2,1125,0,28,58,329,22,95.0,1.26,59.0,1,2014-03-28,100.0,f,t,t,Northgate,Apartment,Private room,Real Bed,f,flexible,f,f
5863446,20331331,47.70259245759744,-122.32282648356623,2,1.0,1.0,1.0,1,1125,0,7,37,312,0,0.0,0.0,55.0,3,2014-08-20,100.0,f,t,t,Northgate,House,Private room,Real Bed,f,strict,f,f
5863558,20331331,47.70394953078907,-122.32288611645993,2,1.0,1.0,1.0,1,1125,0,7,37,312,3,93.0,0.48,64.0,3,2014-08-20,100.0,f,t,t,Northgate,House,Private room,Real Bed,f,moderate,f,f
4869458,20331331,47.702987997285575,-122.32269664975428,1,1.0,1.0,1.0,1,13,0,7,37,312,13,100.0,1.41,37.0,3,2014-08-20,100.0,f,t,t,Northgate,House,Shared room,Couch,f,moderate,f,f
9155422,12328574,47.69345321900522,-122.30765590514686,1,1.0,1.0,1.0,1,1125,30,60,90,365,0,0.0,0.0,55.0,1,2014-02-17,40.0,f,t,t,Northgate,House,Private room,Real Bed,f,strict,f,f
5047188,25465256,47.70707190683216,-122.31948110433956,2,1.0,1.0,1.0,1,1125,30,60,90,365,2,100.0,0.18,51.0,2,2015-01-01,80.0,f,t,t,Northgate,Apartment,Private room,Real Bed,f,flexible,f,f
4941356,25465256,47.70683596672351,-122.32158516482085,1,1.0,1.0,1.0,1,1125,29,59,88,88,16,89.0,1.32,35.0,2,2015-01-01,80.0,f,t,t,Northgate,Apartment,Shared room,Futon,f,flexible,f,f
5499882,13024859,47.694687150845645,-122.30648207114105,5,1.0,2.0,2.0,1,1125,0,0,6,273,37,96.0,3.92,100.0,2,2014-03-11,100.0,t,t,t,Northgate,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
5500752,13024859,47.693492915594355,-122.30632571658371,2,1.0,1.0,1.0,3,1125,29,59,89,178,4,100.0,0.59,100.0,2,2014-03-11,100.0,t,t,t,Northgate,House,Entire home/apt,Real Bed,f,moderate,f,f
7529124,39456755,47.69621747171737,-122.31576488138542,2,1.0,0.0,1.0,1,1125,9,30,59,59,20,97.0,5.88,79.0,1,2015-07-24,90.0,f,t,t,Northgate,Apartment,Entire home/apt,Pull-out Sofa,f,flexible,f,f
7995944,20435133,47.69818838056254,-122.31624102073931,2,1.0,1.0,1.0,1,30,17,47,77,352,25,96.0,5.91,90.0,1,2014-08-23,100.0,f,t,t,Northgate,House,Entire home/apt,Real Bed,f,flexible,f,f
5538874,10590193,47.70438254514187,-122.32210152665677,1,1.0,1.0,1.0,2,10,0,0,1,276,3,100.0,0.41,30.0,2,2013-12-12,100.0,t,t,t,Northgate,Apartment,Shared room,Futon,f,strict,f,f
2071305,10590193,47.70437884409855,-122.32085686317,1,1.0,1.0,1.0,3,90,0,0,0,212,11,100.0,0.59,55.0,2,2013-12-12,100.0,t,t,t,Northgate,Apartment,Private room,Real Bed,f,strict,f,f
7679928,11244730,47.69429336490132,-122.3125601950616,2,1.0,1.0,1.0,1,1125,1,27,57,146,3,87.0,0.6,45.0,1,2014-01-12,100.0,f,t,t,Northgate,House,Private room,Real Bed,f,flexible,f,f
10385,35749,47.69571857927814,-122.3119439187342,2,1.0,1.0,1.0,2,60,30,60,90,365,74,94.0,0.97,60.0,5,2009-09-02,100.0,f,t,t,Northgate,House,Private room,Real Bed,f,moderate,f,f
20868,35749,47.695385670455295,-122.3130749475568,6,1.0,2.0,2.0,2,60,30,53,83,358,91,94.0,1.35,137.0,5,2009-09-02,100.0,f,t,t,Northgate,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
11411,35749,47.6957369530758,-122.31316340795988,2,1.0,1.0,1.0,2,60,30,60,90,365,47,93.0,0.66,60.0,5,2009-09-02,100.0,f,t,t,Northgate,House,Private room,Real Bed,f,moderate,f,f
10695,35749,47.6972009725803,-122.31348102897086,4,1.0,1.0,2.0,2,60,30,60,90,365,12,95.0,0.18,109.0,5,2009-09-02,100.0,f,t,t,Northgate,House,Private room,Real Bed,f,moderate,f,f
4291,35749,47.68725100864705,-122.313130273865,2,1.0,1.0,1.0,2,60,30,60,90,365,35,92.0,1.14,82.0,5,2009-09-02,100.0,f,t,t,Other neighborhoods,House,Private room,Real Bed,f,moderate,f,f
4507137,23372237,47.69833120982215,-122.3215742147495,1,0.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,50.0,1,2014-11-05,0.0,f,t,f,Northgate,Tent,Private room,Airbed,f,flexible,f,f
7653539,12197530,47.70765877376819,-122.32162807581905,5,1.0,1.0,3.0,1,7,30,60,90,365,3,87.0,0.59,95.0,2,2014-02-13,0.0,f,t,t,Northgate,Apartment,Entire home/apt,Real Bed,t,strict,f,f
6005222,12197530,47.70767146582061,-122.32362015595423,3,1.0,1.0,2.0,1,1125,30,60,90,365,0,0.0,0.0,50.0,2,2014-02-13,0.0,f,t,t,Northgate,Apartment,Shared room,Pull-out Sofa,f,flexible,f,f
8472954,6561632,47.70006848902438,-122.30601722624829,4,1.0,1.0,2.0,1,1125,30,60,90,365,3,100.0,0.93,51.0,2,2013-05-24,100.0,f,t,t,Northgate,House,Private room,Futon,f,flexible,f,f
8473056,6561632,47.699978167200385,-122.30773785179251,8,1.0,3.0,3.0,1,1125,0,3,33,308,2,90.0,0.61,139.0,2,2013-05-24,100.0,f,t,t,Northgate,House,Entire home/apt,Real Bed,f,flexible,f,f
7952930,26322633,47.703882745160634,-122.3158929848837,4,1.0,1.0,2.0,2,30,30,60,90,359,12,92.0,2.67,75.0,1,2015-01-18,100.0,f,t,f,Northgate,Apartment,Entire home/apt,Real Bed,t,flexible,f,f
8556665,42724337,47.70343743429742,-122.32570709944667,4,2.0,2.0,3.0,2,1125,0,0,1,276,6,100.0,2.0,94.0,1,2015-08-27,90.0,f,t,t,Northgate,Apartment,Entire home/apt,Real Bed,f,strict,f,f
9048029,46719179,47.70746501541828,-122.31947687297124,3,1.0,1.0,2.0,1,1125,30,60,90,365,0,0.0,0.0,90.0,1,2015-10-16,50.0,f,t,f,Northgate,Apartment,Entire home/apt,Airbed,f,flexible,f,f
4423130,22960405,47.697417606623276,-122.32475236739045,3,1.0,1.0,2.0,1,1125,23,53,83,358,27,93.0,2.17,69.0,1,2014-10-25,90.0,f,t,f,Northgate,House,Private room,Real Bed,t,moderate,f,f
6895132,36130869,47.69872251879653,-122.31134656362472,3,1.0,1.0,1.0,2,8,21,51,81,356,4,100.0,0.61,120.0,1,2015-06-18,100.0,f,t,f,Northgate,House,Private room,Real Bed,f,moderate,f,f
8255196,21889765,47.69316558947174,-122.30612863567691,2,2.0,1.0,2.0,1,1125,30,60,90,365,4,80.0,1.13,59.0,1,2014-09-28,100.0,f,t,f,Northgate,Apartment,Private room,Real Bed,f,strict,f,f
5051529,26003146,47.69288725895896,-122.30779620053599,8,2.0,3.0,3.0,3,365,20,35,62,305,10,96.0,0.99,135.0,3,2015-01-12,60.0,f,t,f,Northgate,Apartment,Entire home/apt,Real Bed,f,strict,f,f
5041669,26003146,47.69498627108418,-122.30610633828724,4,1.0,1.0,1.0,3,365,0,0,0,3,5,96.0,0.51,95.0,3,2015-01-12,60.0,f,t,f,Northgate,Apartment,Entire home/apt,Real Bed,f,strict,f,f
6811792,26003146,47.692847729334396,-122.30465637162581,5,2.0,2.0,2.0,3,1125,25,50,80,272,4,100.0,0.87,125.0,3,2015-01-12,60.0,f,t,f,Other neighborhoods,Apartment,Entire home/apt,Real Bed,f,strict,f,f
5337848,27663401,47.70054291964367,-122.3174115870971,2,1.0,1.0,1.0,2,29,26,56,86,170,37,99.0,3.84,110.0,1,2015-02-12,100.0,t,t,t,Northgate,House,Entire home/apt,Real Bed,f,moderate,f,f
8385444,44186779,47.69310154099208,-122.30863071727772,4,1.0,1.0,2.0,1,30,15,30,60,335,6,93.0,2.09,67.0,1,2015-09-14,100.0,f,t,t,Northgate,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
